offerId,name,before,now,cardStatus,需补图,需补视频,需补属性,平台问题,剩余建议
jz-mn9jc2-3220636801,,42,72,HAS_CARD_CAN_UPDATE,,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-ub82eq-4780179559,,42,66,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+2); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3047703793,,42,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+6); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3307075800,,42,73,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+3); FIRST_PICTURE_SIZE(+5); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3941139893,,42,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5343364371,,42,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-ydp9z9-2908484018,,42,79,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+6); FIRST_PICTURE_SIZE(+6); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-2602456066,,42,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+2); ADDITIONAL(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3579731718,,42,72,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+12); ADDITIONAL(+3); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-8jlgyl-3010446590,,43,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+6); PICTURE_COUNT(+2); FIRST_PICTURE_SIZE(+6); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-fq6f2z-3011630658,,43,43,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+9); ADDITIONAL(+4); FILTERABLE(+6); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-pun1uz-3781684625,,43,63,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+12); FILTERABLE(+3); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-pun1uz-4467285120,,43,78,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+4); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-vhijp3-3456092635,,43,69,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+2); PICTURE_COUNT(+5); FIRST_PICTURE_SIZE(+2); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS260905hopl-3457510653,,43,79,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+3); ADDITIONAL(+2); FILTERABLE(+8); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-260807i2zt-1912292054,,43,79,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+3); FIRST_PICTURE_SIZE(+9); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+1); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+1)
jz-93mo1m-5001857878,,43,60,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+9); ADDITIONAL(+5); FILTERABLE(+8); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-a4wnxu-2968195412,,43,70,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+3); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-dh3dbz-4248790101,,43,63,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+5); PICTURE_COUNT(+5); FIRST_PICTURE_SIZE(+8); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-mn9jc2-3457510653,,43,77,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+7); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3249700687,,43,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,,ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+3); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3297705943,,43,65,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+7); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5292932518,,43,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+6); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5490466239,,43,67,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+3); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5710303954,,43,78,HAS_CARD_CAN_UPDATE,,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+6); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-ydp9z9-3307533196,,43,62,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+2); FILTERABLE(+4); PICTURE_COUNT(+3); FIRST_PICTURE_SIZE(+7); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3503220298,,43,73,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+12); ADDITIONAL(+1); FILTERABLE(+3); FIRST_PICTURE_SIZE(+3); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3629185618,,43,76,HAS_CARD_CAN_UPDATE,,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+2); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
SF2608248fhz-3588707779,,43,63,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+2); FIRST_PICTURE_SIZE(+13); TITLE_LENGTH(+10); FIRST_VIDEO_LENGTH(+2)
jz-260811rdkx-2623930433,,44,44,HAS_CARD_CAN_UPDATE_ERRORS,Y,,Y,Y,MAIN(+12); ADDITIONAL(+3); FILTERABLE(+6); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20)
jz-2nf96y-4261096715,,44,64,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+2); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-43c4a1-4409428297,,44,74,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-tar3ab-3978474361,,44,75,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+1); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-tar3ab-4097510358,,44,78,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); FIRST_PICTURE_SIZE(+5); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-tar3ab-4306956180,,44,68,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+4); FILTERABLE(+3); PICTURE_COUNT(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4047019353,,44,72,HAS_CARD_CAN_UPDATE,,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4211271747,,44,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+3); FIRST_PICTURE_SIZE(+3); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3467007723,,44,63,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+3); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+6); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
SF2608248fhz-3588812560,,44,64,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+2); FIRST_PICTURE_SIZE(+12); TITLE_LENGTH(+10); FIRST_VIDEO_LENGTH(+2)
SF2608248fhz-3671566844,,44,64,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+2); FIRST_PICTURE_SIZE(+12); TITLE_LENGTH(+10); FIRST_VIDEO_LENGTH(+2)
3118891824-ZQeB,,45,72,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+3); FIRST_PICTURE_SIZE(+4); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
3216743242-q3Ao,,45,74,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+1); ADDITIONAL(+4); FILTERABLE(+3); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
3282288781-9po0,,45,74,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+3); FIRST_PICTURE_SIZE(+4); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
B20260512-002-0004R,,45,73,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+7); FIRST_PICTURE_SIZE(+6); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-fq6f2z-1679789612,,45,45,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+9); ADDITIONAL(+3); FILTERABLE(+5); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-pun1uz-3920739455,,45,72,HAS_CARD_CAN_UPDATE,,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+6); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-pun1uz-4404504422,,45,68,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+3); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+11); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-pun1uz-4653186758,,45,74,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+7); ADDITIONAL(+5); FILTERABLE(+6); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-43c4a1-4609221440,,45,61,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+7); FIRST_PICTURE_SIZE(+9); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-63ha0a-3071109073,,45,45,HAS_CARD_CAN_UPDATE_PROCESSING,Y,Y,Y,Y,MAIN(+12); FILTERABLE(+8); PICTURE_COUNT(+4); FIRST_PICTURE_SIZE(+3); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-dh3dbz-4231938258,,45,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+4); FILTERABLE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-mn9jc2-5325473409,,45,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); ADDITIONAL(+4); FILTERABLE(+2); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3283146158,,45,78,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+1); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-3992309918,,45,75,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4481818592,,45,76,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); FIRST_PICTURE_SIZE(+5); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-5053110573,,45,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); PICTURE_COUNT(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-ydp9z9-4146377526,,45,45,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+5); FILTERABLE(+8); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ-5wxmmp-4932040730,,45,45,HAS_CARD_CAN_UPDATE_PROCESSING,Y,Y,Y,Y,MAIN(+7); ADDITIONAL(+4); FILTERABLE(+3); PICTURE_COUNT(+3); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3405464666,,45,77,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+3); FILTERABLE(+2); PICTURE_COUNT(+4); FIRST_PICTURE_SIZE(+5); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
LZ01-3411426486,,45,70,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+4); FILTERABLE(+3); FIRST_PICTURE_SIZE(+4); TITLE_LENGTH(+11); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
QZBHONG,,45,65,HAS_CARD_CAN_UPDATE,Y,,Y,Y,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+8); PICTURE_COUNT(+7); FIRST_PICTURE_SIZE(+9); AVERAGE_PICTURE_SIZE(+1)
2025906111-kaUz,,46,63,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+3); PICTURE_COUNT(+5); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-3027189554,,46,74,HAS_CARD_CAN_UPDATE,,Y,Y,Y,RECOGNIZED_VENDOR(+2); MAIN(+3); ADDITIONAL(+5); FILTERABLE(+8); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-fq6f2z-1679790067,,46,46,HAS_CARD_CAN_UPDATE_PROCESSING,,Y,Y,Y,MAIN(+7); ADDITIONAL(+3); FILTERABLE(+6); TITLE_LENGTH(+10); DESCRIPTION_LENGTH(+20); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-nznb1s-2811812904,,46,60,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+6); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS-nznb1s-3190708134,,46,58,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,MAIN(+6); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+5); TITLE_LENGTH(+10); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS260829u5hc-5639920360,,46,79,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+3); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS260829u5hc-5639954557,,46,79,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,ADDITIONAL(+5); FILTERABLE(+3); FIRST_PICTURE_SIZE(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
GYS260905hopl-3457424224,,46,72,HAS_CARD_CAN_UPDATE_ERRORS,,Y,Y,Y,MAIN(+9); ADDITIONAL(+3); FILTERABLE(+8); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-260816bapr-2505164164,,46,78,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-bl4yse-4532615274,,46,64,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+7); ADDITIONAL(+5); FILTERABLE(+6); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-dyo0tp-4105697344,,46,73,HAS_CARD_CAN_UPDATE,Y,Y,Y,Y,ADDITIONAL(+3); FILTERABLE(+1); PICTURE_COUNT(+5); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-hx866g-3520097565,,46,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-hx866g-3554887522,,46,75,HAS_CARD_CAN_UPDATE,,Y,Y,Y,MAIN(+12); ADDITIONAL(+5); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-tar3ab-3755092529,,46,75,HAS_CARD_CAN_UPDATE_ERRORS,Y,Y,Y,Y,MAIN(+3); ADDITIONAL(+4); PICTURE_COUNT(+1); FIRST_PICTURE_SIZE(+8); AVERAGE_PICTURE_SIZE(+1); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4213917056,,46,78,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+1); ADDITIONAL(+5); FILTERABLE(+4); FIRST_PICTURE_SIZE(+4); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4233440884,,46,62,HAS_CARD_CAN_UPDATE,Y,Y,Y,,MAIN(+5); ADDITIONAL(+5); FILTERABLE(+6); PICTURE_COUNT(+4); TITLE_LENGTH(+10); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
jz-wfvstx-4738023743,,46,78,HAS_CARD_CAN_UPDATE,,Y,Y,,MAIN(+3); ADDITIONAL(+5); FILTERABLE(+6); FIRST_VIDEO_SIZE(+2); FIRST_VIDEO_LENGTH(+2); AVERAGE_VIDEO_SIZE(+2); VIDEO_COUNT(+2)
